ability	{'taipumus', 'taito', 'valta', 'mahti', 'kyvykkyys', 'kyky', 'soveltuvuus', 'aptitude'}
gold	{'meripihkanvärinen', 'traffic_gold', 'multi-platinaa', 'beta_testi', 'kultaa_levy', 'froot', 'gold', 'värinen', 'meripihkan_värinen', 'kullanvärinen', 'betatestiin', 'kultamitali', 'wanna_one', 'ohjelmistoversio_elinkaaren', 'kehitysvaiheen', 'au', 'kultamitalia', 'anthology:_the_best_of_michael_jackson', 'kullan-', 'beta-versio', 'kultamitalisti', 'ohjelmiston_julkaisuelinkaari', 'atomic_numero_79', 'sir_sly', 'musiikin_äänitys_myynti_sertifiointi', 'e175', '4955_gold', 'keltainen', 'kultaa', 'tuplaplatinaa', 'alfatestaus', 'julkisen_beta', 'ruskeankeltainen', 'pre-alpha', 'olympiakultaa', 'kultalevyn', 'bobby_brown', 'e_175', 'beetakoe', 'sertifioitu_kultaa', 'kullattu', 'abba_gold_greatest_hits', 'sonicflood', 'release_candidate', 'järjestysluku_79', 'abba_gold', 'gold_-_greatest_hits', 'sandhja_kuivalainen', 'ohjelmiston_elinkaaren', 'alfaohjelmisto', 'bombs_away_dream_babies', 'the_heist', 'meripihkan', 'young_lust:_the_aerosmith_anthology', 'sandhja', 'beta_testaaja', 'kehitysvaiheessa', 'gold:_greatest_hits', 'kultainen_ennätys', 'abba_gold_-_greatest_hits', 'alpha_testi', 'suljettu_beta', 'lode_kultaa', 'beetatestaus', 'anthology', 'kulta-', 'kulta', 'alfa-versio', 'abba_gold_–_greatest_hits', 'julkaisuversio', 'alfaversio', 'kultainen', 'beetaversio', 'abba_gold:_greatest_hits', 'platinaa', 'platina_levy', 'alfa-ohjelmisto', 'beta-ohjelmisto', 'tuotantoversio', 'community_technology_preview', 'triplaplatinaa', 'kulta-mitali', 'avoin_beta', 'gold_ep', 'shooting_star', 'aurum', 'beetaohjelmisto', 'betatestaus', 'beetaversiota'}
good	{'kouliintunut', 'tuotantohyödyke', 'kunnioitettava', 'ystävällinen', 'good_music', 'hieno', 'libellé', 'mukava', 'kunnianarvoisa', 'turvallinen', 'harjaantunut', 'aito', 'kertakulutushyödyke', 'luotettava', 'hyvyys', 'varma', 'g.o.o.d._music', 'etevä', 'hyöty', 'ihailtava', 'tavara', 'koko', 'järkevä', 'sopiva', 'lahoamaton', 'tärkeä', 'terve', 'hyveellinen', 'edullinen', 'tarkka', 'viisas', 'säädyllinen', 'arvot', 'inhimillisiä_arvoja', 'eettiset_arvot', 'eettiset_arvot_ja', 'hyvä', 'tuore', 'otollinen', 'pätevä', 'oikea', 'vakava', 'täysi', 'kestokulutushyödyke', 'good', 'rehellinen', 'melkoinen', 'taitava', 'hyvyys_ja_pahuus', 'komplementti', 'täydellinen', 'hyvin', 'kauppatavara', 'hyve', 'hyvässä', 'hyödyke', 'substituutti', 'investointihyödyke', 'arvostettu', 'moraaliarvot', 'perinpohjainen', 'pilaantumaton', 'kiltti', 'tavarat', 'kelpo', 'reilu', 'hyväntahtoisuus', 'oikeudenmukainen', 'osaava', 'kokonainen', 'hyvää_tekevä', 'painoarvo', 'hyödyllinen', 'miellyttävä', 'perusteltu', 'maatumaton', 'perusteellisesti', 'hyvää', 'mädäntymätön', 'suotuisa', 'tavaroiden', 'kunniallinen', 'kaupan_hyvä', 'läheinen', 'riskitön', 'cruel_winter', 'taloudellisesti_hyvinä', 'rakas', 'kunniakas', 'valmis', 'kypsä', 'arvo', 'täysin', 'voimassa_oleva', 'hyvyyttä', 'taidokas', 'turvattu', 'hyvän_ja_pahan', 'etu', 'kunnossa', 'terveellinen'}
grass	{'marijuana', 'peittää_ruoholla', 'gunter_wilhelm_grass', 'laidunruoho', 'pilvi', 'geographic_resources_analysis_support_system', 'budi', 'kukka', 'mary_jane', 'kannella', 'heimo_graminaceae', 'ruohikko', 'heimo_gramineae', 'sess', 'mari', 'supergrass', 'stoner', 'günter_wilhelm_grass', 'ampua_alas', 'nurmettua', 'heinä', 'mömmö', 'kannabissavuke', 'ulkohelve', 'skylarking', 'heimo_heinäkasvit', 'heinät', 'kannabispsykoosi', 'poaceae', 'yrtti', 'juoruta', 'visertää', 'gunter_grass', 'ruoho_perhe', 'sporobolus_caespitosus', 'käyhä', 'nurmettaa', 'eatage', 'laidunnurmi', 'günther_grass', 'laulaa', 'ruoho', 'jointti', 'ruohojen_maa', 'kannabiksen', 'grass', 'antaa_ilmi', 'kannabis', 'sätkä', 'vasikoida', 'marihuana', 'pössy', 'heinäkasvi', 'gramineae', 'heinäkasvit', 'grass_gis', 'ruoho_qualifier', 'kantrata', 'sauhu', 'kieliä', 'ilmiantaja', 'graminoid', 'syöttää_ruoholla', 'laverrella', 'graminaceae', 'tähkylöiden', 'sens', 'günter_grass', 'vihreä_jumalatar', 'marihuanaa', 'ruohot', 'sisähelve', 'perhe_graminaceae', 'nothing_can_stop_us', 'kuivattaa_ja_valkaista_vaatteita_nurmella', 'perhe_poaceae', 'heinäkasvien_heimo', 'rehu', 'kavaltaa'}
great	{'siisti', 'iso', 'erinomainen', 'huomattava', 'raskauden_loppuvaiheessa_oleva', 'hieno', 'hyvä', 'suunnaton', 'valtava', 'raskaana_oleva', 'aika_hyvä', 'maineikkuus', 'upea', 'kova', 'merkki-', 'ensiluokkainen', 'ei_hassumpi', 'illustriousness', 'mahtava', 'loistava', 'merkittävä', 'kiva', 'suurenmoinen', 'suuri', 'suuruus'}
green	{'super_happo', 'vihreä', 'green', 'herkkäuskoinen', 'vihreät', 'super_acid', 'feldgrau', 'kelly_vihreä', 'gunstar_heroes', 'lehtivihannekset_vihreät_vihannes', 'artisokka', 'vihreyden', 'yleinen_virkistysalue', 'brunswick_vihreä', 'goodshirt', 'vihertävän_keltainen', 'k', 'hunaja_öljy', 'vihreä_politiikka', 'emerald', 'kehon', 'viridity', 'latva-artisokka', 'ympäristöaktivistit', 'pullonvihreä', 'värjätä', 'kuiva', 'herneenvihreä', 'postmen', 'ympäristöystävällisiä', "mutha's_day_out", 'kellanvihreä', 'lehtevä_kasvi', 'pariisinvihreä', 'vihannes', 'epäkypsä', 'viheriöidä', "if_i'm_honest", 'vihertää', 'ympäristönsuojelijat', 'special_k', 'kokoon_vetäytyminen', 'kenttä', 'lehtivihannes', 'sairaalloisen_näköinen', 'honey_oil', 'sinisilmäinen', 'jet', 'hedelmiä', 'lehtivihanneksia', 'jade_vihreä', 'vihertävä', 'lehtikasvis', 'super_c', 'commons', 'herneenvihreää', 'keltainen_vihreä', 'vihreä_vihannes', 'vihannekset', 'raaka', 'viher-', 'ympäristöystävällisempiä', 'jade', 'kutistuvuus', 'ekologisen_friendly', 'jadenvihreä', 'vihreän_liikkeen', 'vihanneksia', 'stypsis', 'puisto', 'vihreät_lehtivihannekset_vihannes', 'jälkimaku', 'keltavihreä', 'kalpea', 'green-joki', 'laskemisesta_pinnan', 'tuore_vihannes', 'vihertävänkeltainen', 'green_river', 'vert', 'virkistysalue', 'ympäristöaktivisti', 'chartreuse', 'tietoisuus_ympäristöasioista', 'ympäristöystävällinen', 'r.e.m.', 'mineraalinen', 'cat_valium', 'maalata_vihreäksi', 'hyväuskoinen', 'ympäristönsuojelu', 'ympäristönsuojelija_liikkeen', 'ympäristöongelmia', 'ympäristön_aktivismia', 'kivääri_vihreä', 'vihreys', 'william_green', 'muuttaa', 'yhteinen', 'ympäristötietoisuutta', 'tummanvihreä', 'smaragdinvihreä', 'kokematon', 'ympäristön_suojelu', 'viheriö', 'kellertävänvihreä', 'vaaleanvihreä'}
gun	{'gun_for_hire', 'voitelupistooli', 'kivääri', 'asemies', 'pienten_aseiden', 'aseen', 'tykistö', 'tuliase', 'aseet', 'rasvauspuristin', 'louder_than_love', 'käsiase', 'pieni_käsi', 'palkkamurhaaja', 'ampuja', 'tuliaseet', 'ampua', 'käsiaseet', 'gunslinger', 'conventional_weapons', 'pieni-arm', 'gun_shop', 'rasva-gun', 'kaasupoljin', 'gun', 'tykinlaukaus', 'ase', 'pienaseiden', 'gunfighting', 'pyssymies', 'tykki', 'hitman', 'revolverisankari', 'pyssy', 'triggerman', 'ammattitappaja', 'heavy_weapon', 'pistooli', 'gunslingers', 'kaasu', 'tykit', 'osuma_mies'}
guts	{'urheutta', 'ruoansulatuskanava', 'kantti', 'sisukkuus', 'ihmisen_suolisto', 'ruoansulatuskanavan', 'suolistossa', 'suuri_yhtenäisteoria', 'rohkeus', 'ruoansulatuskanavan_yläosassa', 'ruoansulatuskanavan_putki', 'suolisto', 'luonteenlujuus', 'tarmokkuus', 'sisäelimet', 'intestinum', 'maha-suolikanava', 'ruuansulatuskanava', 'ruuansulatuselimille', 'tarmo', 'sisälmykset', 'pelottomuus', 'urhoollisuus', 'yhtenäisteoria', 'urheus', 'rohkeutta', 'suolen', 'suoliston', 'pokka', 'sisäelimistö', 'guts', 'ruoansulatuskanavassa', 'moxie', 'sisuskalut', 'ihmisen_ruoansulatuskanavassa', 'sisu', 'into', 'courageousness', 'suolet', 'maha-suolikanavan', 'suoli', 'selkäranka', 'braveness', 'sisälmys'}
hair	{'karva', 'hius', 'karvainen', 'ihokarva', 'haircloth', 'hiuskarva', 'hiukset', "hair's-laajuus", 'karvat', 'tomentum', 'pään_hiukset', 'nukka', 'karvoitus_karvat', 'hiuksista', 'hairsbreadth', 'karvoitus', 'hair'}
hand	{'maatyöläinen', 'puoli', 'apumies', 'kämmenenleveys', 'drazi', 'dilgar', 'kättentaputus', 'auttaa', 'siirtää', 'käsinkirjoitus', 'tuki', 'aplodit', 'auttava_käsi', 'system_of_a_down', 'cordella', 'antaa', 'kädet', 'brakiri', 'jako', 'silta_soitin', 'korttipelejä', 'bridgenpelaaja', 'huosta', 'osoitin', 'renki', 'käpälä', 'korttipeli', 'välittää', 'kurkottaa', 'hand', 'siipi', 'apulainen', 'laivamies', 'manus', 'kourallinen', 'käsi', 'viisari', 'kortit', 'suosionosoitukset', 'ojentaa', 'kämmenet', 'apu', 'huoltajuus', 'käsissä', 'käsiala', 'kämmen', 'johdattaa', 'korttikäsi', 'korttipelit'}
he	{'hans_eworth', 'järjestysluku_32', 'helium', 'heprean_kieli', 'hebrean_kieli', 'hebrea', 'hän', 'teräväpiirtovideota', 'ge', 'へ', 'järjestysluku_2', 'nestemäinen_helium', 'г', 'atomic_numero_32', 'e_939', 'e939', 'germanium', 'heprealaisia', 'supraneste_heliumia', 'heprean_kielen', 'heprean', 'he', 'atomic_numero_2', 'ה', 'heprea'}
head	{'rikollispomo', 'pintavaahto', 'pää-', 'pesäke', 'järki', 'http/2', 'päänmitta', 'johtajaopettaja', 'luku_/_kirjoituspää', 'nous', 'sanomalehtiartikkeli', 'rimming', 'kanta', 'uutisjuttu', 'lehtiartikkelissa', 'ydin', 'opettaja', 'artikkeli', 'kysymys', 'brian_"head"_welch', 'kukinto', 'arkki', 'aikakauslehdessä', 'kunnilingus', 'asia', 'uutisartikkeli', 'nimi', 'johtajatar', 'käärinliina', 'hyper_text_transfer_protocol', 'niemeke', 'pseudanthium', 'headspring', 'cunnilingus', 'henki', 'suihinotto', 'ohjata_kanavan_läpi', 'psyykillinen', 'vantti', 'olla_menossa', 'etuala', 'skuutti', 'oraaliseksi', 'tehdä_pää', 'suunnata', 'purjeen_jalus', 'hankala_tilanne', 'http/1.1', 'eteneminen', 'päällikkö', 'mafiapomo', 'http', 'hydraulinen_gradientti', 'kallioinen_niemi', 'etujoukko', 'ihmismielen', 'nesteen_paine', 'heimopäällikön', 'poistaa_pää', 'opastaa', 'eteenpäin_meneminen', 'pään', 'ohjailla', 'sää_arkki', 'mainsheet', 'pääuutinen', 'kallo', 'mieli', 'ahdinko', 'johtaa', 'vaahto', 'painehäviö', 'kirjallinen_artikkeli', 'rikollisuuden_pomo', 'pomo', 'saada_alkunsa', 'rehtori', 'edussana', 'hypertext_transfer_protocol', 'oraalinen_seksi', 'kärki', 'kohti', 'lukukirjoituspää', 'kulkea_edellä', 'niemi', 'yläpää', 'anilingus', 'luustolihas', 'johtaa_tarina', 'jama', 'päämies', 'dirty_mind', 'yritysjohtaja', 'klaanin_päällikkö', 'suuseksiä', 'perusosa', 'rubriikki', 'kasvaa_pää', 'lähde', 'head', 'caput', 'chieftaincy', 'mennä', 'koulunjohtaja', 'psyyke', 'kyse', 'etuliikki', 'virran_lähde', 'nokka', 'cephalic', 'silmäke', 'johtaja', 'rikos_lordi', 'suuseksi', 'ohjata_taitavasti', 'otsikko', 'huumeidenkäyttäjä', 'heimon_päämies', 'vasta-', 'brian_welch', '_http', 'rummunkalvo', 'psyykkinen', 'liikki', 'päänsä', 'rummun_pään', 'heimopäällikkö', 'hypertekstin_siirtoprotokolla', 'olla_kärjessä', 'isopurjeen_jalus', 'alaliikki', 'chieftainship', 'käymälä', 'uutinen', 'älli', 'point', 'kallioniemeke', 'fellaatio', 'olla_johdossa', 'pää', 'hamara', 'pääsana', 'jalus', 'koulun_rehtori', 'takaliikki', 'clew', 'ohjata', 'kruuna', 'kalvo', 'niemenkärki', 'edeltää'}
hear	{'nähdä', 'tietää', 'kuuntele', 'saada_kuulla', 'kuulo', 'ottaa_huomioon', 'kuulla', 'kuulonsuojaus', 'tutkia', 'saada_selville', 'kuulo_mielessä', 'saada_vihje', 'huomioida', 'saada_vihiä', 'hear', 'löytää', 'kuulo_liikennemuotojen', 'huomata', 'käsitellä', 'kuunnella', 'saada_tietoonsa', 'kuulokyky', 'auditiivinen_aisti', 'totella', 'kuuloaistimus', 'oppia', 'kuuloaisti', 'lausuntatavan'}
heart	{'asian_ydin', 'tunteet', 'kantti', 'little_jimmy_urine', 'kolmiliuskaläppä', 'sydän', 'rakastavuus', 'kiintymystä', 'substanssi', 'sydän-', 'mieltymys', 'rinta', 'oikea_eteinen', 'hellyys', 'hiippaläppä', 'trikuspidaaliläppä', 'oikea_kammio', 'sydämen_kammion', 'rohkeus', 'vasen_kammio', 'ydin', 'mitraaliläppä', 'kardiaalinen', 'heart', 'ihmisen_sydämen', 'sydämen_vasemman', 'alexz_johnson', 'rakkaus', 'lindsey_ann_ballato', 'the_force_behind_the_power', 'keuhkovaltimon_läppä', 'uskallus', 'steven_montano', 'sydänlihas', 'vasen_eteinen', 'philia', 'cor', 'mindless_self_indulgence', 'olemus', 'aorttaläppä', 'hellyyttä', 'lämminsydämisyys', 'bikuspidaaliläppä', 'sydämellisyys', 'hertta', 'sydämen', 'hanakkuus', 'tombaugh_regio', 'raw_like_sushi', 'pääkohta', 'sisältö', '♥', 'esanssi', 'kolmipurjeläppä', 'kiintymys', 'filia', 'lämpö', 'esanssit', 'supernatural', 'pääosa', 'keskus', 'heikkous', 'koko_sydämestään', 'sisu', 'mieli', 'into', 'keskusta', 'steve,_righ?', 'pumppu', 'silmä', 'keskipiste', 'keskiö', 'sydämen_oikean', 'perusolemus'}
heavy	{'raskasrakenteinen', 'pyylevä', 'rankka', 'raskaasti', 'raskaan', 'syvä', 'roiston_rooli', 'tf2', 'kutistuvuus', 'raskaana_oleva', 'team_fortress_2.', 'henkivartijat', 'kova', 'uhkaava', 'vilkas', 'stypsis', 'team_fortress_2', 'vaikea', 'henkivartijoita', 'painava', 'painavasti', 'jälkimaku', 'kuuluva', 'näyttelijä', 'valtio_vs_radric_davis', 'vakava_rooli', 'tukeva', 'kehon', 'tärkeä', 'kuormattu', 'innostunut_jstak', 'innokas', 'kuiva', 'voimakas', 'mineraalinen', 'heavy', 'sikeä', 'näännyttävä', 'työläs', 'katkeamaton', 'soinnikas', 'paksu', 'pilvinen', 'ankara', 'raskauden_loppuvaiheessa_oleva', 'hyvä', 'sakea', 'raskas', 'oikea', 'huolestuttava', 'heavy.com', 'vakava', 'varsinainen', 'tiheä', 'tiivis', 'läpitunkematon', 'kokoon_vetäytyminen', 'kohtuuton', 'henkivartija', 'terävä', 'ylipainoinen', 'musta', 'rasittava', 'savipitoinen', 'hedelmiä', 'uuvuttava', 'vaivalloinen', 'synkkä', 'turvamies', 'suuri', 'kovan_luokan', 'the_state_vs._radric_davis'}
help	{'apumies', 'help!', 'assistentti', 'auttamalla', 'hätäapu', 'tarjota', 'auttaa', 'tuki', 'olla_avuksi', 'apuna', 'tukea', 'käyttää', 'avustaminen', 'hyöty', 'linnon', 'palvelu', 'humanitaarinen_apu', 'käyttää_hyväkseen', 'varastaa', 'ottaa', 'tarjoilla', 'apuri', 'avustustyöntekijä', 'hyödyntää', 'estää_itseään', 'humanitaarista_apua', 'ohje', 'myötävaikutus', 'helpottaa', 'edesauttaa', 'apulainen', 'avustaja', 'opastaa', 'apuväline', 'helpotus', 'apua', 'estää', 'lomittajat', 'auttaminen', 'the_help', 'help', 'avustaa', 'apu', 'avustus', 'parantaa', 'piiat'}
here	{'tässä', 'nokia_here_kartat', 'tähän', 'nokia_navigointi', 'nokian_kartat', 'ovi_maps', 'täällä', 'here', 'nokia_here', 'ovi_kartat', 'nokia_here_maps', 'hera', 'here_kartat', 'here_maps', 'nokia_maps', 'nyt', 'tänne', 'heraion', 'täällä_oleva', 'nokia_kartat'}
hit	{'hīt', 'kuluttaa_liikaa', 'hit_entertainment', 'arvostelumenestys', 'osuma', 'iskeä', 'saapua', 'hitti', 'maalata', 'tehdä_pisteitä', 'lyömällä', 'hit', 'saada', 'piste', 'löytää', 'nousta', 'tehdä_selvää', 'osua_yhteen', 'yleisömenestys', 'palkkamurha', 'hyökkäys', 'murhata', 'kolaroida', 'maali', 'tehdä', 'käynti', 'hyökätä', 'osua', 'päästä', 'osui', 'vahingoittaa', 'iskeytyä', 'surmata', 'iskeä_mieleen', 'base_hit', 'ampua', 'törmätä', 'törmäys', 'suurmenestys', 'pamauttaa', 'lyönti', 'iskeminen', 'törmäyksiä', 'saavuttavat', 'menestys', 'soittaa', 'lopettaa', 'kasvaa', 'lyödä', 'h.i.t.', 'isku', 'pisteet', 'kerätä_pisteitä', 'saavuttaa', 'pesälyönti', 'tulla', 'huumeannos', 'päästä_perille', 'raivata_tieltään', 'lakko', 'tupsahtaa', 'juolahtaa_mieleen', 'tappaa'}
hold	{'käsittäminen', 'kädenpuristus', 'pidätellä', 'yksimielisiä', 'vastustaa', 'kestää', 'pysäyttää', 'aresti', 'pitää_hallussaan', 'elättää', 'pääote', 'sopia', 'koskea', 'sanka', 'rauhoittaa', 'hillitä_itsensä', 'säilyttää', 'fermata', 'yksimielinen', 'lastiruuma', 'pidättää', "i'm_sorry_i'm_leaving", 'pysäytys', 'toimeenpanna', 'majoittaa', 'pitää_pintansa', 'ymmärrys', 'olla_yksimielinen', 'tarttuminen_lujasti', 'linnoitus', 'olla', 'viive', 'antaa', 'tasoittaa', 'on', 'tuomita', 'ottaa', 'elätellä', 'organisoida', 'katsoa', 'päteä', 'pysyä', 'omistaa', 'koppi', 'lykkäys', 'tuomioistuimen_huoltajuutta', 'ote', 'pitää_aloillaan', 'velvoittaa', 'pitää', 'sovelletaan', 'toteuttaa', 'mahtua', 'tavaratila', 'pitää_paikoillaan', 'hillitä', 'pitää_yllä', 'headlock', 'olla_jostakin_jotakin_mieltä', 'pidäke', 'katame-waza', 'tallettaa', 'uhmata', 'pitää_käsissään', 'julistaa', 'olla_vallalla', 'pitää_jonakin', 'paini_pidä', 'puristaminen_lujasti', 'detainment', 'kannattaa', 'olla_yhtä_mieltä', 'pitää_kurissa', 'viivytys', 'fermaatti', 'nähdä', 'sisältää', 'ylläpitää', 'kahva', 'häränsilmä', 'tyynnyttää', 'pidellä_kiinni', 'yhtä_mieltä', 'ymmärtäminen', 'olettaa', 'olla_jotain_mieltä', 'pidellä', 'toimia', 'tilata', 'kädensija', 'pitää_sisällään', 'pitää_aisoissa', 'tukea', 'kantaa', 'käsitys', 'yhtyä', 'tavaratilassa', 'kämmenten_ote', 'omata', 'vartioida', 'tukevat', 'otin', 'ripa', 'varastoalue', 'rahtikansi', 'pidätys', 'hautoa', 'ruuma', 'puserrus', 'odotus', 'järjestää', 'seisauttaa', 'estää', 'kytkimet', 'olla_samaa_mieltä', 'tarrautuminen', 'vallita', 'tyrmä', 'pitää_voimassa', 'olla_voimassa', 'vetää', 'lastikansialueen', 'odotuskuvioon', 'pidätys_jälki-istunto', 'kannatella', 'viivyttää', 'ehkäistä', 'vapaapainiote', 'pitäytyä', 'puolustaa', 'poliisin_huostassa', 'rahtitila', 'varata'}
horn	{'pilli', 'horn', 'lävistää_sarvella', 'munniharppu', 'tööttäys', 'jazz_trumpetisti', 'trumpetistia', 'puskea_sarvella', 'äänitorvi', 'horn_af_kanckas', 'trumpetti', 'satulasta', 'auton_äänitorvi', 'käyrätorvelle', 'merkinantotorvi', 'sarvet', 'metsästystorvea', 'auto_horn', 'torviantenni', 'auto_käyrätorvi', 'sarviaine', 'auton_signaalitorvi', 'vaskipuhallin', 'polkupyörän_torvi', 'käyrätorvi', 'satulannuppi', 'moottori_horn', 'gaienhofen', 'auton_merkinantotorvi', 'auton_torvi', 'pharaoh_overlord', 'out_of_darkness', 'trumpetisti', 'kornetti', 'torvi', 'sarvi', 'corno', 'töötti', 'vaskitorvi', 'signaalitorvi'}
how	{'kysyvä_sana', 'how', 'hands_all_over', 'interrogatiivipronomini', 'millä_tavalla', 'millä_tavoin', 'kysyvä_pronominit', 'miten', 'minkälainen', 'kuinka', 'millainen'}
hunt	{'richard_morris_hunt', 'metsästäminen', 'jahti', 'ajaa_pois', 'etsiä', 'william_henry_hunt', 'metsästää', 'etsintä', 'viiriäisen_metsästys', 'metsästysklubi', 'leigh_hunt', 'pyynti', 'metsästys', 'overhunting', 'metsästysseura', 'hunt_club', 'hakea', 'pyydystää', 'metsästäjä', 'william_holman_hunt', 'jäljittää', 'jahdata', 'james_henry_leigh_hunt', 'urheilumetsästys', 'ajaa_takaa', 'holman_hunt', 'hunt', 'muuttaa_suuntaa'}
hurting	{'kivulias_tunne', 'akuutti_kipu', 'kipuaisti', 'vahingoittaa', 'kipu', 'särky', 'kivun_tunne'}
husband	{'miehensä', 'naimisissa_henkilö', 'ukko', 'mies', 'elämänkumppani', 'säästää', 'partneri_puoliso_kumppani_avomies', 'hoitaa_säästäväisesti', 'siippa', 'puoliso_tai_kumppani', 'aviopuoliso', 'husband', 'parempi_puolisko', 'aviomies', 'vaimo', 'käyttää_säästäväisesti', 'puoliso', 'olla_säästäväinen', 'parempi_puoli'}
i	{'iodin', 'pilkullinen_ja_pisteetön_minä', '2-amino-3-metyylipentaanihappo', 'í', 'virta', 'i', 'и', 'ässä', 'イ', 'i̇', 'minä', 'amppeeri', 'ì', 'い', 'sähkövirta', 'a', 'varauksenkuljettaja', 'sähkövirran_voimakkuus', 'jodi', 'i_kaupunginosa', 'imaginääriyksikkö', 'ma', 'ι', 'jodia', 'tuplat', 'selected_ambient_works_85–92', 'kingston_wall_i', 'iodium', 'ampeeria', 'monikon', 'sähkövirtaa', 'nanoampere', 'imaginaariyksikkö', 'ampeeri', 'ykkönen', 'isoleusiini', 'lähellä_edessä_pyöristämättömistä_vokaali', 'yksi', 'identiteettialkio', 'n-tuple', 'atomic_numero_53', 'one', 'kuuden_hengen', '1', 'milliampeeria', 'atominumero_53'}
ice	{'amfetamiini', 'deoksiefedriini', 'pervitiini', 'kristalli_metamfetamiinin', 'kristalli_mene', 'dextromethamphetamine', 'luistinrata', 'auton_moottori', 'timantti', 'jäädyke', 'piri', 'pervitin', 'ice_la_fox', 'kuorruttaa', 'luistelukaukalo', 'intercontinental_exchange,_inc.', 'jääpeite', 'emirates', 'jäädyttää', 'mehujää', 'methedrine', 'tekojäärata', 'icoe', 'metamfetamiinihydrokloridi', 'spiidi', 'jäähalli', 'bensiinimoottori', 'polttomoottorin', 'polttomoottori', 'kuorrutus', 'hätätapauksessa', 'vesijää', 'c10h15n', 'meta', 'polttomoottoreita', 'heikot_jäät', 'metedriini', 'intercityexpress', 'intercity-express', 'poltto', 'räjähdysmoottori', 'intercity_express', 'dekstrometamfetamiini', 'd-metamfetamiini', 'polttomoottorit', 'intercontinental_exchange', 'metamfetamiini_hydrokloridi', 'frappé', "ice_d'angelo", 'hely', 'desoxyn', 'deoxyephedrine', 'metamfetamiini', 'metamfetamiinien', 'jäätynyt_vesi', 'jää', 'älä_mene_heikoille_jäille', 'instituto_costarricense_de_electricidad', 'kuorrute', 'lörö', 'kaukalo', 'emirates_airline', 'ice_lafox', 'met', 'jäähdyttää', 'shabu', 'ice', 'höökipilleri', 'vauhti', 'in_case_of_emergency', 'blomsteri'}
if	{'(if)', 'salpaavat_vasta-aineet', 'if-then-else', 'if....', 'sisäinen_tekijä', "chateau_d'if", 'sampo-leonia', 'sampo', 'interaktiivinen_fiktiopeli', 'sampo-konserni', 'unmixed', 'imfact', 'command.com', 'teksti_seikkailu_peli', 'if', 'ifin_linna', 'tekstiseikkailupeli', 'jos', 'impact_factor', 'luontainen_tekijä', 'vakuutusyhtiö_sampo', 'exotica', 'stadium_arcadium', 'if_vahinkovakuutusyhtiö', 'jos...', 'ehdollinen', 'henki-sampo', 'if...', 'vaikuttavuuskerroin', 'sammon_optiot_ja_bonukset', 'sekoittamattomia', 'teksti_seikkailu', 'sampo_oyj', 'interaktiivinen_fiktio', "château_d'if"}
ignorance	{'tietämättömyys', 'oppimattomuus', 'ignorance', 'avidya'}
illness	{'sairauden', 'pahanolontunne', 'unwellness', 'huonovointisuus', 'lääketieteellinen_häiriö', 'pahoinvointisuus', 'sairastavuus', 'vaiva', 'kipeys', 'sairaalloinen', 'sairaus', 'tauti', 'sairauksia'}
impress	{'painottaa', 'lehdistö-jengin', 'tulostaa', 'tehdä_vaikutus', 'impressment', 'liikuttaa', 'pakkovärväys', 'värvätä_väkisin', 'vaikuttaa', 'leimata', 'shanghai', 'iskostaa', 'paina_jengit', 'väkisin_värväys', 'painaa', 'värjätä'}
