ability	{'inteligencia', 'šikovnosť', 'talent', 'nadanie', 'aptitude', 'schopnosť'}
walk	{'ísť_sa_prejsť', 'kráčať', 'chôdze_od_života', 'prejsť_sa', 'prechádzka', 'chodenie', 'orientovaný_graf', 'neorientovaný_graf', 'graf', 'jednoduchý_graf', 'chôdza', 'chodník', 'vyprevadiť', 'prechádzať_sa', 'ísť', 'walk', 'chodiť', 'paseo', 'pešia_turistika', 'chodníky', 'na_lane', 'chôdze', 'uzol_grafu', 'vyprevádzať', 'odprevadiť', 'ísť_na_prechádzku', 'spôsob_chôdze', 'základňa_na_lopty', 'odprevádzať', 'podgraf', 'pešia_doprava'}
war	{'ares', 'zápas', 'vedenie_vojny', 'bojovanie', 'vojenský_konflikt', 'vojnový_stav', 'horúca_vojna', 'the_war', 'ozbrojené_konflikty', 'ozbrojených_konfliktov', 'boj', 'wara-wara_jazyk', 'vojna', 'vojen', 'vojny', 'ozbrojeného_konfliktu', 'war', 'all_or_nothing'}
warm	{'milujúci', 'láskyplný', 'teplo', 'nežný'}
wash	{'prádlo', 'washables', 'lost_dogs', 'umývanie', 'vyprať', 'unearthed', 'prať', 'zahŕňaní', 'zvlhčovať', 'rosiť', 'myť', 'opierať', 'kropiť', 'navlhčovať', 'závetrí', 'arroyo', 'navlhnúť', 'navlhčiť', 'buried', 'vymývanie', 'zvlhnúť', 'bieliť', 'lavírovanie_kresba', 'oprať', 'skropiť', 'práčka', 'the_wash', 'čínske_práčovne', 'lavation', 'suché_umývanie', 'pranie', 'scan', 'zvlhčiť', 'zrosiť', 'práčovňa'}
water	{'vodnej_pary', 'kút', 'kvapalnej_vody', 'molekuly_vody', 'upokojujúci', 'fencyklidínu', 'ľadu', 'oxidán', 'angel_dust', 'vodovodov', 'dusíkatých_odpadov', 'telo_vody', 'systém_zásobovania_vodou', 'úžitkovej_vody', 'vodná_para', 'moč', 'ľad', 'fencyklidín', 'vodovod', 'pokles_plot', 'blood_red_shoes', 'vodstvo', 'pcp', 'weewee', 'h2o', 'voda', 'vodný_systém', 'obecné_vodovodné_systém', 'vody', 'piddle', 'anjelský_prášok', 'upokojujúci_hydrochlorid', 'vodných_útvarov', 'zásobovanie_vodou', 'dodávka_vody', 'vodné_zdroje', 'h₂o', 'roh', 'vodné_hospodárstvo', 'water', 'zdroj_vody', 'quoins'}
we	{'wej', 'polycephaly', '魏', '神話', 'shinhwa', 'wé', 'ԝ', '신화', 'we_tv', 'my'}
weak	{'slabosť', 'the_sea', 'svalovej_slabosti', 'krehký', 'slabý'}
wear	{'opotrebovať_sa', 'unavovať', 'odevy', 'obliekať_si', 'konfekcia', 'opotrebúvať_sa', 'ničiť_sa', 'unavovať_sa', 'zodrať_sa', 'ničiť', 'prehodenie', 'umáriť_sa', 'dámsku', 'článok_oblečenie', 'uchádzajúce', 'opotrebiť_sa', 'šaty', 'vyčerpávať', 'umáriť', 'umoriť_sa', 'vziať_na_seba', 'odev', 'zodrať', 'nosiť', 'vyčerpávať_sa', 'vyčerpať_sa', 'odolnosť_proti_opotrebeniu', 'mať_oblečené', 'unaviť_sa', 'zodierať', 'zodierať_sa', 'vyčerpať', 'obliecť_si', 'vydržať', 'zničiť', 'wear', 'umoriť', 'mať_na_sebe', 'zničiť_sa', 'oblečenie', 'šatstvo', 'unaviť'}
weather	{'počasie_výhľad', 'stavať_sa', 'prečkať', 'čeliť', 'atmosferické_podmienky', 'predpoveď_počasia', 'vydržať', 'povetrie', 'postaviť_sa', 'klíma', 'prestáť', 'počasie', 'poveternostné_podmienky', 'atmosférické_podmienky'}
wet	{'zmočiť_si', 'mokrý', 'mokriť_sa', 'vlaha', 'spitý_namol', 'ožratý', 'naliaty', 'upokojujúci', 'fencyklidínu', 'vlhkosť', 'navlhčiť', 'máčať_sa', 'angel_dust', 'zvlhčovať_sa', 'opitý', 'wet', 'máčať', 'mokriť', 'mokré', 'fencyklidín', 'opitý_namol', 'namočiť_sa', 'sfetovaný', 'pcp', 'zmočiť', 'namočiť_si', 'otupelý', 'totálne_ožratý', 'anjelský_prášok', 'upokojujúci_hydrochlorid', 'nacenganý', 'zmáčať', 'nadratý', 'zmáčať_si', 'vlhnúť', 'totálne_sťatý', 'západoeurópsky_čas', 'zvlhčovať', 'ožratý_do_nemoty', 'spitý', 'vlhký', 'namočiť', 'pomočiť', 'napitý', 'zmočiť_sa', 'vlhkosti', 'zmáčať_sa', 'zvlhčiť'}
what	set()
when	{'diamonds_for_breakfast', 'kedy'}
where	{'kde'}
white	{'ovalbumín', 'europidi', 'edward_douglas_white_jr', 'stanford_white', 'patrick_victor_martindale_white', 'biely', 'slonovinu', 'europidná_rasa', 'andrew_d._white', 'iných_závodov', 'bielych', 'vaječných_bielkov', 'biele', 'europoidné_plemeno', 'off-white', 'beloch', 'biela', 'farba_pleti', 'pleti', 'edward_white', 'white_river', 'kaukazský_závod', 'kaukazská_rasa', 'zasnežený', 'snehový', 'bielok', 'elwyn_brooks_white', 'europoidi', 'rieka_white', 'planeswalker', 'white_osoba', 'white', 'caucasoid', 'europid', 'andrew_dickson_white', 'caucasoids', 'patrick_white', 'europoid', 'farba_kože', 'európsko-ázijská_rasa', 'latino', 'pieris', 'biela_rasa', 'caucasoid_závod', 'edward_d._white', 'bielej_rasy', 't._h._white', 'leukodermi', 'pigmentácie_kože', 'vaječný_bielok', 'belosi', 'kaukazoidná_rasa', 'čierny', 'europoidná_rasa', 'e._b._white', 'hispánsky', 'white_airways', 'vaječný_albumín', 'bieli_ľudia', 'blackface', 'theodore_harold_white'}
who	{'the_who', 'szo', 'zayn_malik', 'svetovej_zdravotníckej_organizácie', 'who', 'svetová_zdravotnícka_organizácia', 'jim_neidhart', 'kto'}
wide	{'všeobecný', 'celoplošný', 'rozľahlý', 'celkový', 'globálny', 'široký', 'šíry'}
wife	{'žena', 'vydatá_žena', 'manželky', 'manželka'}
willingly	{'slobodne', 'dobrovoľne', 'bez_odporu', 'ochotne_rád'}
wind	{'navíjanie', 'omotať', 'krútiť_sa', 'natáčať', 'omotávať_si', 'namotávať_si', 'ovinúť_sa', 'lámanie_vietor', 'prázdne_reči', 'vzduchový_nástroj', 'závan', 'skrútiť_sa', 'natočenie', 'namotávať_sa', 'namotať_sa', 'nárazy_vetra', 'wind', 'vetry', 'prdenie', 'dôverná_správa', 'dychu', 'vedenie', 'namotávať', 'veterný_prúd', 'pokyn', 'dychový_nástroj', 'namotať', 'wiatr', 'omotávať', 'točiť_sa', 'omotávať_sa', 'záujemca', 'natočiť', 'vietor', 'ovinúť', 'prd', 'návod', 'dôverná_informácia', 'natočiť_si', 'previnutie', 'akeboshi', 'natáčať_si', 'potenciálny_zákazník', 'malarky', 'obrátenie,_otočenie', 'dychová_sekcia', 'nečinnosti_slová', 'wind:_a_breath_of_heart', 'navinúť', 'omotať_si', 'omotať_sa', 'navíjať', 'stočiť_sa', 'dôverné_informácie', 'rada', 'dychové_nástroje', 'namotať_si', 'prúd_vzduchu', 'malarkey'}
wing	{'nadstavba', 'flyhalf', 'lemovať_manéver', 'na_centra', 'stráž-forward', 'fly-polovica', 'zákulisie', 'letieť', 'rozšírenie', 'prístavok', 'klzáky', 'prístavba', 'mimo_centrum_mesta', 'gone_again', 'kolesá_rovnako', 'krídlo', 'blatník', 'zákulisia', 'spojler', 'pomocou_ľavej_lemovať', 'ochranná_mriežka_na_bicykli', 'príloha', 'tighthead_prop', 'sprievodných', 'swingman', 'hindwing', 'v_zákulisí', 'dummy-polovica', 'krídle', 'lietať', 'wing'}
wipe	{'utierať', 'otrieť', 'trenie', 'utrieť', 'prejsť', 'otierať', 'zotrieť', 'šúchanie', 'prechádzať', 'utrite', 'zotierať'}
with	set()
woman	{'ženy', 'samica', 'dospelá_žena', 'woman', 'harry_styles', 'upratovačka', 'nancy_benoit', 'žena', 'spravodlivé_sex', 'klaatu'}
word	{'zvesť', 'christian_biblie', 'náboženský_text', 'slov', 'kresťanská_biblia', 'čestné_slovo', 'náboženských_textov', 'vyjadriť', 'biblie', 'písmo_sväté', 'diskusia', 'prísľub', 'posvätných_textov', 'ms_word', 'biblia', 'syn', '.doc', 'posolstvo', 'prístupový_kód', 'kresťanskej_biblie', 'svätá_biblia', 'bibliou', 'posvätný_text', 'novina', 'svätá_kniha', 'správa', 'formulovať', 'dátové_slovo', 'písmo', 'biblické', 'sväté_písmo', 'heslo', 'správy', 'slovo', 'logos', 'dobrý_book', 'informácia', 'heslá', 'diskusie', 'debata', 'syna', 'microsoft_word', 'kresťanských_písmach', 'slovo_božie'}
worm	{'červy', 'červ', 'červík', 'počítačový_červ', 'zariadenie_worm', 'špina_gule', 'worm'}
year	{'veky', 'ma', 'annum', 'slnečné_rok', 'ročne', 'dlhá_doba', 'rok', 'astronomický_rok', 'rovnodenní_rok', 'anomalistic_rok', 'slnečný_rok', 'dvanásť_mesiac', 'rokov', 'juliánsky_rok', 'rok_gregoriánskeho', 'roky', 'tropický_rok', 'dlhú_dobu', 'rokoch', 'yr', 'vek', 'obdobia'}
yellow	{'zebrahead', 'bulvárny', 'blond', 'blondínka', 'žltý', 'šokujúci', 'žltá', 'žltá_farba', 'yellow', 'huang_he', 'hwang_ho', 'blond_vlasy', 'hong_jin-ho', 'škandalózny', 'chuang-che', 'žltá_rieka', 'eiko_shimamiya', 'žlť'}
you	{'s.o.s._band', 'vykať', 'amy_lee', 'amy_leeová', 'tvoj', 'you', 'the_s.o.s._band', 'monster', 'janne_da_arc', 'vy', 'pablo_honey', 'fly', 'no_control', 'the_sos_band', 'the_real_testament'}
