ability	{'כֹּשֶׁר', 'היכולת', 'יכולת\u200e', 'כּוֹחַ', 'כשרון', 'יְכֹלֶת'}
tongue	{'שפה_טבעית', 'שפה', 'שפה_טבעית\u200e', 'ינגואה', 'glossolalia', 'הלשון', 'lengua', 'גלוסולליה', 'tongue', 'לשון_בקר', 'ענבל', 'הלחתה', 'לשון', 'דיבור_בלשונות', 'glossa', 'שפות_טבעיות'}
tool	{'כלי', 'מכשור', 'זיין', 'כלי_פיתוח_תוכנה', 'כלי_תכנות', 'כְּלִי\u200e', 'כְּלִי', 'כלי_עבודה', 'מכשיר', 'מַכְשִׁיר', 'כלי_תוכנה', 'זַיִן\u200e', 'טול', 'tool'}
tooth	{'שיני_החלב', 'רה_מינרליזציה', 'דמינרליזציה', 'שיניים', 'שן_חלב', 'שן', 'שן_נשירה', 'דה_מינרליזציה', 'שיני_חלב', 'שיניים_נשירות'}
toy	{'toyline', 'toy', 'כלב_צעצוע', 'אביזר_מין', 'yello', 'צעצועים', 'תופעת_עין_החתול', 'צעצוע_מין', 'chatoyancy', 'chatoyant', 'צַעֲצוּעַ\u200e', 'צעצוע'}
tree	{'עץ_קדוש', 'גרף_עץ', 'עץ_משנה', 'herbert_beerbohm_tree', 'אילן', 'עצים', 'עץ', 'טבעות_עצים', 'שתיל', 'שארלוט_ברונטה', 'צומת_עלה', 'עץ_נטוע', 'פולחן_עץ', 'שרלוט_ברונטה', 'עץ_מכוון', 'צומת_ילד', 'קארר_בל', 'מבנה_נתוני_עץ', 'צומת_אב', 'סר_הרברט_ירבום_עץ', 'יער', 'charlotte_bronté', 'תרשים_עץ'}
trial	{'משולש', 'רבים', 'סיבה', 'פורענות', 'causa', 'משפט', 'מערכת_הגורם', 'סיבתי', 'נשפט', 'הסכם_מספר', 'ternion', '3', 'תיק\u200e', 'יחיד', 'ניסוי', 'מִבְחָן\u200e', 'משפט\u200e', '!נִסּוּי', 'בדיקה', 'deuce-אס', 'ליטיגציה', 'ג', 'התדיינות', 'paucal', 'terzetto', 'לפני_משפט', 'הרצה', 'תביעה', 'tercet', 'סיבה-תוצאה', 'תיק_משפטי', 'שלוש', 'trine', 'תביעה_משפטית', 'תיק_פלילי', 'תביעה_אזרחית', 'מספר_דקדוקי', 'סיבתיות', 'מספר', 'תבע', 'סיבה_ותוצאה'}
tried	{'משפט\u200e', 'תיק_פלילי', 'משפט', 'נשפט'}
turn	{'appoggiatura', 'תור', 'נֶהְפַּךְ', 'להפוך_של_אירועים', 'להפוך', 'עיצוב_הטעמות', 'נֶהֱפַךְ', 'מכניקת_משחק', 'זווית_סיבוב', 'לגדול', 'קישוט', 'נִהְיָה', 'פירואט', 'מצב_משחק', 'קישוטים', 'סָבַב', 'סוֹבֵב', 'הָפַך\u200e', 'סִיבוּב', 'המרגלים_של_וושינגטון', 'עלעול', 'חתך\u200e', 'עִטּוּר', 'דֶּקוֹרַצְיָה', 'הָפַךְ', 'לחזור_למצב_קודם', 'טריגונומטריה_הרציונאלית', 'נקודת_נצחון', 'אוֹרְנָמֶנְט', 'perigon', 'לב_חסד', 'הֶחְמִיץ', 'טובה', 'פנייה', 'acciaccatura', 'קִשּׁוּט', 'דפדוף', 'מכונאי_משחק', 'חלים', 'הִסְתּוֹבֵב'}
two	{'טבלת_התשע', 'הישגים', 'שְׁתַּיִם', 'סד', 'succeeder', 'השני', '2', 'אניאגרם_של_האישיות', 'two', 'אניאגרם_של_אישיות', 'האניאגרם_של_האישיות', 'שתיים'}
typical	{'!טִפּוּסִי', 'טִפּוּסִי'}
unaware	{'מודע'}
usable	{'שמישות', 'שימושיות', 'ידידותי_למשתמש'}
useless	{'useless'}
vacation	{'חופש', 'חופש_\\_חֹפֶשׁ\u200e', 'נבצרות', 'חופשה', 'חופשה_בהפרעה', 'חל"ת'}
vomit	{'הֵקִיא\u200e', 'vomitive', 'regurgitation', 'סם_הקאה', 'אמזה', 'הֵקִיא', 'הקאה', 'קיא', 'disgorgement', 'הֲקָאָה', 'nauseant', 'הקאות', 'להקיא', 'אמזמה', 'קִיא', 'אמטולוגיה', 'קא', 'מקיא'}
walk	{'אופן_ההליכה', 'בסיסים_על_כדורים', 'walk', 'הליכה', 'הוֹלִיך\u200e', 'תת_גרף_מושרה', 'דרך_החיים', 'קצה', 'גרף_אינסופי', 'ללכת', 'בסיס_על_כדורים', 'תת-גרף_מושרה', 'ambulation', 'תת_גרף', 'גרף_בלתי_מכוון', 'שיעור', 'גרף_מכוון', 'גרף', 'גרף_לא_מכוון', 'אוריינטציה_על_גרף', 'paseo', 'תת-גרף', 'צורת_הליכה', 'גרף_פשוט', 'סדר', 'לָקַח_לְטִיּוּל\u200e', 'שביל', 'צומת_גרף'}
war	{'מלחמות', 'מלחמה', 'לוחמה', 'the_war', 'war', 'ואריי-ואריי', 'מִלְחָמָה\u200e', 'ares', 'all_or_nothing', 'מצב_לוחמה', 'המלחמה', 'מצב_המלחמה'}
warm	{'חם'}
wash	{'שטף\u200e', 'the_wash', 'לייבש_לשטוף', 'lost_dogs', 'לשטוף', 'רחץ\u200e', 'כְּבִיסָה', 'קבור', 'unearthed', 'לרחוץ', 'כְּבָסִים', 'washables', 'לשטוף_ציור', 'הסריקה', 'כביסה_סינית', 'שטיפה', 'ארויו', 'כְּבִיסָה\u200e', 'slipstream', 'כביסה'}
water	{'השתנה', 'קֶרַח\u200e', 'אדי_מים', 'פנציקלידין', 'quoins', 'להשתין', 'מֵי-רַגְלַיִם', 'מים_נוזליים', 'hydrochloride_phencyclidine', 'פנילציקלוהקסילפיפרידין', 'דו-מימן_חד-חמצני', 'מים', 'phencyclidine', 'גופי_מים', 'h2o', "אנג'ל_דאסט", 'הידרו', 'אספקת_מים', 'צְרָכִים-קְטַנִּים', 'blood_red_shoes', 'מערכת_מים_עירונית', 'אנומליה_של_המים', 'מַיִם', 'גוף_מים', 'קצירת_קרח', 'גוף_המים', 'אדים', 'פנסיקלידין', 'קֶרַח', 'קיטור\u200e', 'פאנציקלידין', 'שֶׁתֶן', 'האנומליה_של_המים', 'weewee', 'water', 'מקווה_מים', 'מיים', 'גדר_ירידה', 'מִקְוֵה_מַיִם\u200e', 'אבק_מלאכים', 'לאספקת_מים_ציבורית', 'פסולת_חנקנית', 'רשת_אספקת_מים', 'מים_תעשייתיים', 'חמצן_דו_מימני', 'פִּיפִּי', 'קרח', 'חמצן_דו-מימני', 'הידרט', 'אד_מים', 'פיפי', 'שֶׁתֶן', 'הידראט', 'שתן', 'pcp', 'h₂o', 'צינורות_מים_ראשיים', "אנג'ל_דסט", 'quoin', 'מי_רגליים'}
we	{'אנו', 'wé', 'polycephaly', 'shinhwa', 'אנחנו'}
weak	{'חולשה', 'the_sea', 'חולשה_שרירים', 'חולשת_שרירים', 'חַלָּשׁ\u200e'}
wear	{'לבוש', 'התנגדות_ללבוש', 'מאמר_של_בגדים', 'wear', 'בִּגּוּד', 'בגדי_נשים', 'ביגוד\u200e', 'מד\u200e', 'בגד', 'לביש', 'ללבוש', 'מהפך\u200e', 'הלבשה', 'מד', 'בגדים', '!לָבַשׁ', 'habiliment', 'ביגוד', 'שחיקה_מכנית', 'בגד\u200e'}
weather	{'מזג_אויר', 'תחזית_מזג_אוויר', 'מזג_אוויר', 'מזג_האוויר', 'מזג-אוויר', 'מצב_אטמוספרי', 'תנאי_מזג_אוויר'}
wet	{'לחות\u200e', "אנג'ל_דסט", 'פנציקלידין', 'אבק_מלאכים', 'hydrochloride_phencyclidine', 'פנילציקלוהקסילפיפרידין', 'לחות', 'phencyclidine', 'רטוב\u200e', "אנג'ל_דאסט", 'לַח', 'pcp', 'פנסיקלידין', 'רטוב', 'רטובה\u200e', 'לח', 'wet', 'פאנציקלידין'}
what	{'איזה'}
when	{'diamonds_for_breakfast', 'when', 'מתי'}
where	{'היכן', 'איפה', 'מאין'}
white	{'magic:_the_gathering', 'צחור', 'וייט', 'אנדרו_ד_הלבן', 'pieris', 'ovalbumin', 'הגזע_הלבן', 'חלבון', 'white_river', 'פטריק_הלבן', 'פיגמנטציה_של_עור', 'patrick_white', 'לטינו', 'צבע_העור', 'caucasoids', 'אלווין_ברוקס_הלבן', 'פטריק_ווייט', 'א"ב_וייט', 'היספני', 'מגזעים_אחרים', 'אדם_לבן', 'caucasoid', 'חֶלְבּוֹן', 'גזע_לבן', 'אוף_וויט', 'אדוארד_ד_הלבן', 'פטריק_וייט', 'פטריק_ויקטור_martindale_הלבן', 'הִלְבִּין', 'שחורים', 'חלבון_ביצה', 'ט_ח_הלבן', 'הגזע_הקווקאזי', 'לבן', 'תיאודור_הרולד_הלבן', 'אובלבומין', 'אדוארד_הלבן', 'מירוץ_caucasoid', 'אלוין_ברוקס_וייט', 'אסייתיים', 'צבע_עור', 'planeswalker', 'שלושת_הצבעים:_לבן', 'andrew_dickson_white', 'white_airways', 'לָבָן\u200e', 'בלבן', "אדוארד_דגלאס_הלבן_ג'וניור", 'האדם_הלבן', 'סטנפורד_הלבן', "א_'ב'_לבן", 'לבנים', 'חֶלְבּוֹן\u200e', 'mtg', 'קווקזי_גזע', 'וייט_איירווייז', 'לֹבֶן', 'אנדרו_דיקסון_הלבן', 'לָבָן', 'שחור_ולבן_בשחמט', 'אנשים_לבנים'}
who	{'המי', 'who', "ד'ה_הו", 'להקת_המי', 'זיין_מאליק', 'אירגון_הבריאות_הבינלאומי', 'jim_neidhart', 'זיאן_מאליק', 'ה"מי"', 'אירגון_הבריאות_העולמי', 'ארגון_בריאות_עולמית', 'the_who', 'ארגון_הבריאות_העולמית', 'דה_הו', 'ארגון_הבריאות_העולמי', 'זאין_מאליק', 'מי'}
wide	{'רחב', 'רָחָב\u200e', 'כּוֹלֵל', 'רָחָב', '!רָחָב'}
wife	{'נשים', 'אישה', 'רעיה', 'אישה_נשואה', 'רַעְיָה'}
willingly	{'willingly'}
wind	{'זרם_האוויר', 'רוח', 'מפליץ', 'קשר_פוטנציאלי', 'כלי_נשיפה', 'הפניה_ממכירות', 'הפלצות', 'אויר', 'רוחות', 'סוֹבֵב', 'לִפֵּף', 'קשקוש', 'אוויר', 'נעזר_ברוח', 'נפיחה', 'גזים', 'akeboshi', 'שבירת_רוח', 'מילות_סרק', '!הִתְפַּתֵּל', 'מידע_סודי', 'מתפתל', 'הפניה', 'איש_קשר_פוטנציאלי', 'משב_רוח', 'malarky', 'גּוֹלֵל', 'wind', 'סליל_אלקטרומגנטים', 'אוויר_הנוכחי', 'הצטברות_גזים'}
wing	{'מחבוא', 'סווינגמן', 'wing', 'בגלגל_כן', 'flyhalf', 'ספוילר', 'איגוף_שמאלי', 'מדמה_חצי', 'איגוף', 'gone_again', 'שומר_קדימה', 'טיסת_חרקים', 'טיסת_ציפור', 'אחורי_קלעים', 'swingman', 'כנף', '!כָּנָף', 'hindwing', 'מאחורי_קלעים', 'אֲגַף', 'כנפיים', 'לספח', 'תרגיל_איגוף', 'לטוס'}
wipe	{'לנגב', 'לנגב_את'}
with	{'שאילתות_היררכיות_ורקורסיביות_ב-sql'}
woman	{'עוזרת_בית\u200e', 'מנקה', 'כמנקה', 'מין_יפה', 'אישה\u200e', 'אשה', 'עוזרת_בית', 'נשים', 'עוזר_בית', 'נקבה', 'רעיה', 'בחורה', 'klaatu', 'nancy_benoit', 'עוֹזֶרֶת', 'אישה', 'נקבה_בוגרת', '♀', 'ניקוי_אישה', 'woman', 'ניקוי_גברת'}
word	{'הקודש', 'כתבי_הקודש_הנוצריים', 'ססמא', 'ססמה', 'בן', 'דיון\u200e', 'סיסמות', 'ספר_קודש', '16_ביט', 'הביבליה', 'התחייבות', 'ספרי_תנ"ך', 'ביבליה', 'הן_צדק', 'כתבי_קודש', 'בשורה', '64_ביט', 'הביבלייה', 'מיקרוסופט_וורד', 'סיסמא', 'כתבי_הקודש', 'הספר_הקדוש', 'מספר_זיהוי_אישי', 'התנ"ך', 'ספר_טוב', 'וורד', '32_ביט', 'קוד_סיסמה', 'סיסמה', 'בייבל', 'דיון', 'pin', 'מילה', 'הַבֵּן', '!דִּיּוּן', 'בנים', 'לוגוס', 'טקסט_דתי', 'מילת_גודל', 'מילים', 'התנ"ך_הנוצרי', 'תיבה', 'מִלָּה', 'סיסמה\u200e', 'word', 'לוגוים', 'microsoft_word'}
worm	{'תולעת_מחשב', 'כדור_לכלוך', 'תּוֹלַעַת', 'תולעת', 'כתיבה_אחת_וקריאות_רבות', 'תולעים', 'worm'}
year	{'שנת_anomalistic', 'עשרה_חודשים', 'שָׁנָה\u200e', 'לשנה', 'גִּיל', 'זמן_רב', 'מַחְזוֹר', 'שנה_שמשית', 'לוח_שמשי', 'שנה_סינודית', 'שנים', 'שָׁנָה', 'שנת_שוויון_היום_והלילה', 'לוח_שנה_שמשי', 'השנה_הטרופית', 'שנה_אנומליסטית', 'גיל', 'מא', 'שנה', 'שנת_שמש', 'שנה_אסטרונומית', 'yr', 'שנה_האסטרונומי', 'עידן\u200e', 'שנה_טרופית'}
yellow	{'צְהַבְהַב\u200e', 'וואנג_הי', 'zebrahead', 'בְּלוֹנְדִּינִית', 'hong_jin-ho', 'צהוב_\\_צָהֹב\u200e', 'בְּלוֹנְדִּינִי', 'פחדן\u200e', 'eiko_shimamiya', 'yellow', 'שיער_בלונדיני', 'בלונדינית', 'נהר_צהוב', 'הִצְהִיב', 'צהיבות', 'הנהר_הצהוב', 'צהבהב', 'הוואנג_הו', 'צהובה', 'הואנג_הוא', 'פחדן', 'בלונדיני', 'בלונד', 'צהוב'}
you	{'אתה', 'איימי_לי', 'אַתֶּן', 'janne_da_arc', 'איימי_לי-הארצלר', 'אתם', 'אתן', 'pablo_honey', 'fly', 'monster', 'no_control', 'אתכם', 'the_real_testament', 'you', 'amy_lee', 'אַתֶּם', 'אותך', 'יו'}
