ability	{'moć', 'talent', 'sposobnost', 'prirođena_sklonost', 'mogućnost', 'nadarenost', 'sposobnosti'}
two	{'2', 'two', 'braće', 'achiever', 'dva', 'eneagram', 'succeeder', 'ii'}
typical	{'tipičan'}
unaware	{'nesvjestan', 'svjestan'}
usable	{'user-friendly', 'upotrebljivosti', 'jednostavnost_korištenja'}
useless	{'useless', 'neupotrebljiv', 'beskoristan'}
vacation	{'godišnji_odmor', 'odmor'}
vomit	{'izbljuvati_se', 'pobljuvati_se', 'povraćanja', 'puking', 'vomitus', 'izbljuvati', 'porigati_se', 'povraćati', 'izrigati', 'povraćanje', 'povraća', 'ispovraćati_se', 'barf', 'porigati', 'pobljuvati', 'nauseant', 'bljuvati', 'ispovraćati', 'izrigati_se', 'izbljuvak', 'disgorgement', 'izazivajući_povraćanje', 'povratiti', 'emetik', 'rigati'}
walk	{'paseo', 'prošetati', 'otpratiti', 'prehodati', 'šetalište', 'ambulation', 'pješačenje', 'staza', 'hod', 'walk', 'promenada', 'prošetati_se', 'šetati', 'dopratiti', 'propješačiti', 'nogostup', 'graf', 'koračanje', 'način_hodanja', 'konj_hod', 'šetališta', 'pješačiti', 'aleja', 'baza_na_kugli', 'šetnja', 'šetati_se', 'koračati', 'čvor_grafikona', 'bi', 'jednostavan_graf', 'prepješačiti', 'bazu_na_lopti', 'rub', 'hodanje', 'nagrađivanje_prvom_bazom', 'hoda_od_života', 'pratiti', 'hodati', 'prolaz_na_prvu_bazu'}
war	{'rat', 'war', 'ratovati', 'oružani_sukob', 'oružanog_sukoba', 'all_or_nothing', 'the_war', 'bojevati', 'war-jaintia_jezik', 'bojovati', 'waray-waray_jeziku', 'vojna', 'boj', 'ratno_stanje', 'ratovanje', 'ratovanja', 'ares', 'vojni_sukob', 'vojevati', 'ratova'}
warm	{'ugodan', 'ugrijati', 'toplo', 'zgrijavati', 'naklonjen', 'ugrijavati', 'zgrijati_se', 'zagrijavati', 'zagrijavati_se', 'zagrijati', 'ugrijati_se', 'ljubazan', 'grijati_se', 'srdačan', 'zagrijati_se', 'prijazan', 'topao', 'ugrijavati_se', 'grijati', 'zgrijavati_se', 'zgrijati'}
wash	{'ovlaživati', 'umivati', 'washables', 'arroyo', 'umiti', 'premazati', 'očistiti', 'prekriti', 'fijasko', 'scan', 'unearthed', 'isplaknuti', 'lavation', 'pročišćivati', 'prevući', 'pokvasiti', 'čistiti', 'prevlačiti', 'lizati', 'pokriti', 'ovlažiti', 'crtanje_tušem', 'rublje', 'the_wash', 'prati', 'obložiti', 'ispirati', 'oblagati', 'pročišćavati', 'isprati', 'buried', 'navlažiti', 'lost_dogs', 'biti_periv', 'pokrivati', 'pranje', 'premazivati', 'vlažiti', 'oprati', 'pročistiti', 'prati_se', 'suho_pranje', 'slipstream', 'navlaživati', 'pralja', 'prekrivati'}
water	{'weewee', 'tijela_vode', 'vodena_masa', 'vodnih_tijela', 'vodovoda', 'phencyclidine_hidroklorid', 'vodovodna_mreža', 'vodene_pare', 'vodena', 'phencyclidine', 'dušičnih_otpada', 'anđeo_prašine', 'urin', 'quoin', 'akvadukt', 'led', 'drop_ogradu', 'navodniti', 'led_berbu', 'leda', 'quoins', 'javnu_vodoopskrbu', 'vodena_para', 'h2o', 'vodoopskrbnog_sustava', 'zalihe_vode', 'općinski_vodovod', 'mokraća', 'water', 'vode', 'akvedukt', 'navodnjavati', 'blood_red_shoes', 'vodovodnu_mrežu', 'tekuće_vode', 'ugao', 'traćiti', 'vodoopskrba', 'vodovod', 'vodoopskrbni_sustav', 'pojiti', 'molekule_vode', 'industrijske_vode', 'izvor_vode', 'kut', 'voda', 'vodena_površina', 'h₂o'}
we	{'polycephaly', 'mi', 'wé', 'shinhwa', 'mi_tv', 'we'}
weak	{'krhak', 'slabašan', 'slab', 'nemoćan', 'nejak', 'the_sea', 'slabina', 'nemoć', 'slabost', 'mišićna_slabost', 'slaboća', 'nemoćnost'}
wear	{'trošiti', 'uništiti_se', 'izlizati', 'premoriti', 'oblačiti', 'umarati', 'zamarati', 'izmučiti_se', 'odijelo', 'ruho', 'habati_se', 'premarati', 'slomiti_se', 'razbijati_se', 'kršiti_se', 'iznuriti', 'izmoriti', 'nositi', 'iskrzati_se', 'otpornost_na_trošenje', 'iscrpiti', 'odjeće', 'odjevni', 'nošnja', 'odjeća', 'iskrzati', 'kidati_se', 'žensku', 'potrošiti', 'obući', 'iscrpsti', 'trgati_se', 'nošenje', 'razbiti_se', 'pokidati_se', 'odijevati', 'pohabati_se', 'zamoriti', 'skršiti_se', 'uništavati_se', 'istrošiti', 'izmožditi', 'odjevni_predmet', 'polomiti_se', 'potrgati_se', 'staviti_na', 'wear', 'iscrpljivati', 'odjenuti', 'izmarati', 'podsmijeh', 'umoriti', 'odjevnoj_industriji', 'strgati_se', 'podesan_za_nošenje', 'slamati_se', 'lomiti_se', 'izmožđivati'}
weather	{'odolijevati', 'ustrajati', 'vremenska_prognoza', 'vremenskim_uvjetima', 'prebroditi', 'vremenski_uvjeti', 'atmosferski_uvjeti', 'odoljeti', 'atmosferski_stanje', 'vrijeme_prognoza', 'vrijeme'}
wet	{'zapadnoeuropsko_vrijeme', 'wet', 'mokar', 'namočiti', 'phencyclidine_hidroklorid', 'smočiti', 'močiti', 'vlažan', 'vlage', 'zapadnoevropsko_vrijeme', 'navlažen', 'vlaga', 'anđeo_prašine', 'nakvasiti', 'phencyclidine'}
what	set()
when	{'diamonds_for_breakfast'}
where	{'gdje'}
white	{'pieris', 'magic:_the_gathering', 'andrew_dickson_white', 'fender', 'čist', 'kavkaski_utrka', 'prazan', 'bjelance', 'bijelo', 'edward_white', 'bijele_rase', 'bijela_osoba', 'bijelci', 'bjelokosti', 'ovalbumin', 'bijel', 'boja_kože', 'white_river', 'andrew_d._white', 'bijela_boja', 'bijele', 'caucasoid', 'edward_d._white', 'pigmentacije_kože', 'kože', 'stanford_white', 'caucasoid_utrka', 'crna', 'e._b._bijela', 'bijelac', 'latino', 'patrick_white', 'ostalih_utrka', 'azijski', 'boje_kože', 't._h._bijela', 'fender_pojačala', 'fender,_pojačala', 'blackface', 'elwyn_brooks_white', 'bijela_rasa', 'bijela', 'planeswalker', 'theodore_harold_bijela', 'bio', 'edward_douglas_bijela_jr.', 'e._b._white', 'europeidi', 'patrick_victor_martindale_bijela', 'white_airways', 'bijeli', 'bjelanjaka', 'caucasoids', 'white', 'bijeli_ljudi', 'slonovače', 'nije_čisto_bijele_boje'}
who	{'svjetske_zdravstvene_organizacije', 'svjetska_zdravstvena_organizacija', 'szo', 'who', 'the_who', 'jim_neidhart', 'tko'}
wide	{'širok', 'široka'}
wife	{'supruga', 'udana_žena', 'žena'}
willingly	set()
wind	{'mogući_donator_ili_volonter', 'zrak', 'puhaći_instrument', 'navijati', 'zavijati', 'malarky', 'prdež', 'wiatr', 'vjetar', 'mig', 'vjetra', 'pomirisati', 'nego_vjetar', 'nanjušiti', 'podići', 'prdac', 'namirisati', 'naviti', 'tip', 'njušiti', 'vjetrova', 'krivudati', 'malarkey', 'navijanje', 'onjušiti', 'dići', 'miruje_riječi', 'viti', 'puhačka_glazbala', 'vjetar_pomoć', 'puhački_instrumenti', 'wind', 'oplesti', 'mirisati', 'farting', 'savjet', 'prdenje', 'puhački_instrument', 'puhačko_glazbalo', 'potencijalni_klijent', 'povjerljive_informacije', 'flatus', 'zvono', 'duhački_instrumenti', 'instrument_za_vjetar', 'vjetrovi', 'namota', 'strujanje_zraka', 'zračna_struja', 'dizati', 'akeboshi', 'vijugati', 'frkati', 'prdnuti', 'ponjušiti', 'struja_zraka', 'podizati', 'omirisati'}
wing	{'swingman', 'rekvizit_naprijed', 'bočni', 'prigradnja', 'wing', 'zakulisni', 'lijevu_bočnog', 'unutar_centra', 'krilo', 'letjeti', 'lepršati', 'aneks', 'spojler', 'flyhalf', 'depandansa', 'dummy-pola', 'kotača', 'iza_pozornice', 'nadogradnja', 'zakulisni_prostor', 'krila', 'gone_again', 'krila_kukaca', 'dogradnja', 'krilu', 'air', 'fly-pola', 'izvan_centra', 'prvih_pet-osmi', 'bočnog_manevar', 'ptica_let', 'blatobran', 'hindwing', 'backstage', 'tighthead_rekvizit', 'zmajevima'}
wipe	{'brisanje', 'obrišite', 'otrti', 'obrisati', 'brisati', 'oribati', 'ribati'}
with	set()
woman	{'woman', 'žensko', 'nancy_benoit', 'charlady', 'dvorkinja', 'ženski_rod', 'ženka', 'čistačica', 'lijepši_spol', 'harry_styles', 'klaatu', 'odrasla_ženka', 'ženke', 'žena', 'žene'}
word	{'logos', 'sročiti', 'riječi', 'obećana_donacija', 'izricati', 'svetih_tekstova', 'govoriti', 'formulirati', 'sin', 'časna_riječ', 'obavijest', 'microsoft_word', 'diskusija', 'izražavati', 'dobra_knjiga', 'kršćanska_biblija', 'kršćanske_biblije', 'novost', 'kršćanskih_pisama', 'informacija', 'sveta_knjiga', 'izgovoriti', 'riječ', 'reći', 'vijesti', 'vijest', 'sveto_pismo', 'biblija', 'artikulirati', 'vjerskog_teksta', 'izraziti', 'biblijski', 'lozinke', 'zaporka', 'bibliji', 'izreći', 'biblije', 'svetom_pismu', 'izgovarati', 'rasprava', 'riječ_čast', 'dužini_riječi', 'lozinku', 'lozinka', 'razgovor'}
worm	{'prljavštine_lopta', 'migoljiti_se', 'izvući_se', 'worm', 'iskoprcati_se', 'izviti_se', 'crv', 'koprcati_se', 'izvijati_se', 'europska_zmaj', 'računalni_crvi', 'crva', 'iskobeljati_se', 'izmigoljiti_se', 'kobeljati_se', 'frkati', 'izvlačiti_se', 'crvi', 'računalni_crv'}
year	{'dvanaest_mjeseci', 'gregorijanskom_godine', 'godine', 'ravnodnevnični_godine', 'astronomska_godina', 'tropske_godine', 'klasa', 'solarne_godine', 'dugo_vremena', 'godina', 'godinama', 'godišnje', 'generacija', 'srednje_tropske_godine', 'ma', 'god', 'anomalistički_godine', 'tropska_godina', 'dugo'}
yellow	{'hong_jin-ho', 'žuta_rijeka', 'žuta_boja', 'huang_he', 'žuta', 'yellow', 'plavu_kosu', 'plavuša', 'žut', 'huang_ho', 'plavuše', 'žućkast', 'žutilo', 'žuto', 'kukavički', 'požutjeti', 'eiko_shimamiya', 'zebrahead'}
you	{'fly', 'janne_da_arc', 'pablo_honey', 'amy_lee', 'monster', 'you', 'no_control', 'the_real_testament', 'ti'}
