ability	{'habilidade', 'poder', 'aptidão', 'talento', 'abilidade', 'faculdade', 'capacidade', 'competência', 'habilidade_capacidade'}
green	{'vert', 'preservação_ambiental', 'ambientalmente_mais_amigável', 'equilíbrio', 'crédulo', 'verde_ervilha', 'problemas_ambientais', 'espaços_verdes', 'jet', 'verde', 'colocando_superfície', 'green_river', 'verdejante', 'ativismo_ambiental', 'imaturo', 'esmeralda', 'ingênuo', 'verde_escuro', 'groen', 'jade_verde', 'vegetais_folhosos', 'green', 'gato_valium', 'william_green', 'vegetais_de_folhas_verdes', 'commons', 'kelly_verde', 'amarelo_esverdeado', 'consciência_ambiental', 'política_verde', 'verdes', 'ambientalismo', 'jade', 'ambientalistas', 'rifle_verde', 'vegetais_de_folha', 'parque', 'ver', 'eco-friendly', 'alcachofra', 'rio_green', 'inexperiente', 'mineralidade', 'verde_amarelado', 'comuns', 'esverdeado', 'cândido', 'sinopla', 'ecologismo', 'green_tornaram-se', 'vegetais_verdes', 'vegetal', 'verduras', 'super_ácido', 'verde_limão', 'gunstar_heroes', 'inocente', 'putting_green', 'k_especial', 'brunswick_verde', 'verdor', 'verde_amarelo', 'feldgrau', 'ativista_ambiental', 'comum', 'corpo', 'óleo_de_mel', 'cru', 'verde_garrafa', 'frutas', 'movimento_ambientalista', 'vegetal_verde', 'movimento_verde', 'ingénuo', 'ativistas_ambientais', 'super_c', 'stypsis', 'chartreuse', 'seco'}
gun	{'fuzil', 'distrito_do_japão', 'pequeno-braço', 'armas', 'pistoleiro_contratado', 'pistoleiro', 'culatra', 'arma', 'arma_ligeira', 'assassino', 'hit_man', 'disparar', 'assassino_de_aluguel', 'louder_than_love', 'graxa-gun', 'arma_de_fogo', 'tiroteio', 'revóvel', 'balear', 'mercenário', 'arma_loja', 'assassino_a_soldo', 'distritos_do_japão', 'loja_armas', 'arma_de_fueu', 'artilharia', 'colton_white', 'triggerman', 'armas_ligeiras', 'gun', 'pistoleiros', 'coronha', 'acelerador', 'pedal_do_acelerador', 'pedal_acelerador', 'pequeno_braço', 'armas_de_fogo', 'assassinato', 'rifle', 'sicário', 'thomas_magruder', 'arma_pesada', 'conventional_weapons'}
guts	{'corajoso', 'parede_intestinal', 'mucosa_intestinal', 'arrojo', 'intestinos', 'tubo_digestório', '勇', 'heroicidade', 'courageousness', 'órgãos_digestivos', 'trato_gastro-intestinal', 'trato_gastrointestinal_humano', 'trato_digestivo', 'trato_gastrointestinal_superior', 'gastrointestinal', 'guts', 'peito', 'tracto_gastrointestinal_humano', 'entérica', 'tracto_digestivo', 'fígado', 'braveza', 'valor', 'sistema_gastrointestinal', 'valentia', 'afoiteza', 'lúmen_intestinal', 'coragem', 'víscera', 'aparelho_digestivo', 'tracto_gastro-intestinal', 'entérico', 'bravura', 'canal_digestivo', 'tripas', 'barriga', 'vísceras', 'intrepidez', 'canal_intestinal', 'moxie', 'tracto_gi', 'esforço', 'estômago', 'tracto_intestinal', 'gastro-intestinal', 'trato_gastrointestinal', 'intestino_entranha', 'tubo_digestivo', 'entranhas', 'intestino', 'ânimo', 'intestinal', 'tracto_gastrointestinal', 'canal_alimentar', 'heroísmo', 'denodo', 'sistema_digestório', 'global_guts'}
hair	{'musical_hair', 'pêlo', 'cabelo', 'hair', 'tecido_de_crina', 'cabeleira', 'cabeludo', 'pelos', 'cabelo_humano', 'hairsbreadth', "hair's_em_largura", 'cabelo_normal', 'cabelos', 'cabelo_seco', 'cabelo_oleoso', 'cabeluda', 'pelo'}
hand	{'jogo_de_cartas', 'letra', 'guiar', 'homem_contratado', 'carta', 'operário', 'escritura', 'passar', 'lado', 'escrita_manual', 'habilidade', 'braço', 'cordella', 'drazi', 'cartões', 'mão-cheia', 'índice', 'mãozada', 'mercenário', 'descadastrar', 'palma', 'escrita', 'jogos_de_baralho', 'pata', 'caligrafia', 'palmo', 'dar', 'cadastrar', 'parte', 'mãos', 'mão', 'punhado', 'auxiliar', 'transmitir', 'deixar', 'entregar', 'script', 'perna', 'manus', 'palma_da_mão', 'jogo_de_baralho', 'jogos_de_cartas', 'vistoriar', 'hand', 'acercar', 'traspassar', 'ceder', 'thomas_hand', 'jogador_de_bridge', 'system_of_a_down', 'mão_amiga', 'dilgar', 'conduzir', 'alcançar', 'ponteiro', 'ajudar', 'brakiri', 'trespassar', 'confiar', 'carta_de_baralho'}
he	{'hélio_superfluido', 'língua_hebraica', 'hans_eworth', 'germânio', 'elemento_2', 'г', 'elemento_32', 'cytip', 'へ', 'ヘ', 'vídeo_de_alta-definição', 'vídeo_de_alta_definição', 'hebreu', 'he', 'ge', 'hebraico_moderno', 'hélio', 'epb41', 'high_definition', 'hebraico', 'número_atômico_32', 'idioma_hebraico', 'germanio', 'עברית', 'vídeo_hd', 'ele', 'número_atômico_2'}
head	{'cérebro', 'diretor_escola', 'cabeça_hidráulica', 'cacique', 'protocolo_de_transferência_de_hipertexto', 'mestre_escola', 'pele_de_tambor', 'canalizar', 'mente_humana', 'comandar', 'nascente', 'cabeceiros', 'reitor', 'http', 'brandal', 'qüestão', 'autoridade', 'dirty_mind', 'encabeçamento', 'diretor', 'vanguarda', 'solicitação_http', 'colarinho', 'master', 'líder', 'professor', 'cabeçalho', 'cabeceira', 'responsável', 'conteúdo_mental', 'questão', 'mineteiro', 'dirigir', 'vela_grande', 'promontório', 'director', 'pseudanthium', 'encabeçar', 'brian_welch', 'sexo_oral', 'mortalha', 'direcionar', 'ovém', 'nous', 'folha', 'chefe_da_máfia', 'cabo', 'directora', 'folha_de_tempo', 'professora', 'mestre-escola', 'pescoço', 'cara', 'protocolo_http', 'cabeça', 'tema', 'gradiente_hidráulico', 'artigo_de_jornal', 'professor_titular', 'head', 'psíquico', 'manda-chuva', 'dirigente', 'princípio', 'brandái', 'punho', 'guiar', 'cão_superior', 'psique', 'tambor_de_cabeça', 'artigo', 'orientar', 'artigo_de_periódico', 'hypertext_transfer_protocol', 'ir', 'governar', 'perda_de_carga', 'chefiar', 'al_snow', 'aspecto', 'http_request', 'chefe_de_clã_escocês', 'métodos_get_e_post', 'cabeça_e_pescoço', 'diretora', 'carga_hidráulica', 'gerir', 'membrana_do_tímpano', 'leitura_/_escrita_cabeça', 'ponta', 'núcleo', 'liderar', 'senhor_do_crime', 'chefe_tribal', 'chefia', 'notícia', 'uma_notícia', 'escota', 'levar_história', 'indicar', 'request_http', 'mor', 'cefálica', 'chefe', 'técnica_de_redação', 'pele', 'diretor_de_escola', 'save_me_from_myself_ep', 'http/1.1', 'céfalo', 'mainsheet', 'nortear', 'allen_sarven', 'cefálico', 'mente', 'save_me_from_myself', 'cabos'}
hear	{'descobrir', 'ouvido', 'audição', 'auditiva', 'outiva', 'escutar', 'achar', 'inteirar', 'sentir', 'ouvir_dizer', 'ouvir', 'sentido_da_audição', 'audição_humana', 'cuidar', 'aprender', 'sentido_auditivo', 'oral', 'informar-se', 'oitiva', 'protecção_do_ouvido', 'saber', 'ver', 'modalidade_auditiva', 'auditione', 'julgar'}
heart	{'ann_dustin_wilson', 'cérebro', 'doçura', 'coração_direito', 'ensinamento', 'coração_humano', 'meiguice', 'supernatural', 'substância', 'estabelecimento', 'apego', 'peito', 'afecção', 'essência', 'valor', 'mindless_self_indulgence', 'carinho', 'coração', 'impressão_moral', 'alone', 'estimação', 'afecto', 'âmago_da_questão', 'coragem', 'afeição', 'miolo', 'sustentáculo', 'ternura', 'medula', 'alexz_johnson', 'coração_de_plutão', 'fundo', 'essências', 'coraçao', 'cabeça', 'tutano', 'ânimo', 'sumo', 'óleo', 'entranha', 'heart', 'afetividade', 'suco', 'eixo', 'bondade', 'nervo', 'simpatia', 'amabilidade', 'médio', 'afeto', 'ann_wilson', 'amizade', 'olho', 'espírito', 'coração_esquerdo', 'âmago', 'afeições', 'copas', 'coração_e_alma', 'cardíaco', 'cardíaca', 'amor', 'meio', 'cordial', 'cerne', 'estima', 'steve_righ', 'impetuosidade', 'núcleo', 'íntimo', 'jazida', 'pólo', 'cor', 'do_coração', 'consciência', 'aglomeração', 'ser', 'cuore', 'fulcro', 'foco', 'unidade', 'centro', 'alma', 'sede', 'philia', 'agência', 'generosidade', 'sobrenatural'}
heavy	{'proteção_perto', 'crianças', 'históricos_de_pacientes', 'tf2', 'equilíbrio', 'profundo', 'desintoxicação', 'fatigante', 'ponderado', 'realista', 'guarda-costas', 'o_estado_vs_radric_davis', 'denso', 'heavy.com', 'laborioso', 'difícil', 'ríspido', 'amaldiçoado', 'crespo', 'díficil', 'puxado', 'lua_de_mel', 'controle', 'o_exemplo', 'guarda-costa', 'exaustivo', 'tf_2', 'mineralidade', 'cansativo', 'madrasta', 'trabalhoso', 'estafante', 'bebês_e_água_para_banho', 'rijo', 'teso', 'medicina_esportiva', 'heavy', 'maternidade', 'escabroso', 'o_princípio_de_occam', 'penoso', 'gorda', 'falido', 'o_método_de_sócrates', 'rebentado', 'desarmónico', 'o_amor_dói', 'agro', 'pesada', 'forte', 'team_fortress_2', 'ingrato', 'árduo', 'cruel', 'arduo', 'fidelidade', 'extenuante', 'pesado', 'corpo', 'dissonante', 'cru', 'violento', 'frutas', 'sonoro', 'veneno', 'me_deixe_morrer', 'regras_de_gangsters', 'grávida', 'enfadonho', 'afanoso', 'stypsis', 'duro', 'seco'}
help	{'trabalhador_alívio', 'servente', 'facilitar', 'assistente', 'deixar_de', 'assistência', 'criado', 'prestar_assistência', 'the_help', 'help!', 'help', 'servidor', 'histórias_cruzadas', 'evitar', 'socorro', 'aproveitar', 'ajudante', 'estímulo', 'ajuda_on-line', 'assistência_humanitária', 'acolitar', 'as_serviçais', 'auxiliar', 'assessor', 'adjunto', 'recurso', 'acólito', 'assistir', 'servir', 'ajuda', 'ajuda_humanitária', 'adjutor', 'empurrão', 'socorrer', 'adjuvante', 'auxílio', 'ajudar', 'ajudar_a', 'ministério', 'colaborador'}
here	{'aqui', 'here', 'cá', 'hera', 'para_cá', 'acá'}
hit	{'sensação', 'atirar', 'rebatida_de_base', 'ganhar', 'estrondo', 'remover', 'colidir', 'pontuar', 'disparar', 'aniquilar', 'hit_entertainment', 'chutar', 'bater', 'despachar', 'encontrar', 'acabar', 'colar', 'acertar', 'rebatida', 'colisões', 'matar', 'aviar', 'anotar', 'golpear', 'resultado', 'hit', 'conseguir', 'dar', 'hīt', 'deixar', 'sucesso', 'liquidar', 'marcar', 'colisión', 'golpe', 'batida', 'chegar', 'contato', 'ocorrer', 'vindimar', 'êxito', 'abater', 'pontuação', 'ataque', 'jogada', 'eliminar', 'chegar_a', 'choque', 'cometer_homicídio', 'destruir', 'pancada', 'tropeçar', 'alcançar', 'chocar-se', 'tocar', 'afetar', 'atingiu', 'colisão', 'atingir', 'assassinar'}
hold	{'pegar', 'headlock', 'segurar', 'permanecer', 'apreciação', 'acordar', 'plataforma_de_carga', 'considerar', 'custódia_judicial', 'ter', 'protelação', 'porão', 'primar', 'portar', 'alça', 'fermata', 'adiamento', 'deter-se', 'deter', 'valer', 'dar', 'contar', 'arrostar', 'manusear', 'controlar', 'suportar', 'limitar', 'entregar', 'fazer_frente_a', 'fazerparar', 'manter', 'aderência', 'agüentar', 'inscrever-se', 'declarar', 'agarra', 'guardar', 'moderar', 'cabo', 'concordar', 'submissão_detém', 'katame-waza', 'área_de_armazenamento', 'incluir', 'relutar', 'levar', 'área_de_carga', 'defender', 'pega', 'apreço', 'pegador', 'apoiar', 'confinar', 'compreender', 'exercer', 'conter', 'pedir', 'trinco', 'padrão_exploração', 'coincidir', 'preensão_palmar', 'reservar', 'cela', 'suster', 'obrigar', 'espera', 'refrear', 'embreagens', 'custódia_da_polícia', 'apontar', 'afrontar', 'sujeitar', 'compreensão', 'forma_de_pulso', 'pausa', 'prevalecer', 'demorar-se', 'desfasamento', 'porão_de_carga', 'desafiar', 'katame_waza', 'detenção', 'compartimento_de_carga', 'transportar', 'estar_de_acordo', 'atraso', 'realizar', 'conservar', 'sustentar', 'possuir', 'estimar', 'resistir', 'demora', 'taramela', 'lutando_segurar', 'reter', 'aguentar', 'asa', 'fazer', 'julgar'}
horn	{'trompista', 'sela_chifre', 'harpa_de_boca', 'chifre', 'trompeta', 'corneta', 'horn', 'trompete_piccolo', 'buzina_de_bicicleta', 'cornos', 'trombeta', 'chifre_de_carro', 'trompetes', 'corno', 'trompete', 'trompetista_de_jazz', 'berimbau', 'chifres_franceses', 'cornet', 'cornetas', 'trumpete', 'antena_chifre', 'surdina', 'trompetistas', 'buzina', 'distrito_de_horn', 'trompa', 'gaienhofen', 'trompa_de_caça', 'buzina_do_veículo', 'automóvel_chifre', 'motor_de_chifre', 'chifres', 'trompetista', 'piston'}
how	{'palavra_interrogativa', 'pronomes_interrogativos', 'o_quanto', 'how', 'out_of_goodbyes', 'hands_all_over', 'pronome_interrogativo', 'julia_beatrice_how', 'como', 'quanto'}
hunt	{'richard_morris_hunt', 'busca', 'leigh_hunt', 'caçada', 'caçadores', 'caça', 'caçadoras', 'caçar', 'james_henry_leigh_hunt', 'caça_cooperativa', 'william_holman_hunt', 'cinegética', 'clube_de_caça', 'buscar', 'a_caça', 'andar_à_caça_de', 'hunt', 'montear', 'holman_hunt', 'procurar', 'de_caça_codornas', 'william_henry_hunt'}
hurting	{'pigalgia', 'sensação_de_dor', 'machucando', 'desprazer', 'dor_de_cabeça', 'dores', 'algia', 'dor_aguda', 'cefaleia', 'dor', 'sensação_dolorosa', 'limiar_de_dor'}
husband	{'homem_casado', 'homem', 'parceiro', 'cônjuge', 'esposo', 'companheiro', 'esposa', 'husband', 'pessoa_casada', 'cónjuge', 'mulher', 'conservar', 'parceira', 'poupar', 'consorte', 'marido', 'cara-metade', 'colega', 'economizar', 'amante', 'varão'}
i	{'intensidade_de_corrente_elétrica', 'vogal_anterior_fechada_não-arredondada', 'iodin', 'hsd3b1', 'intensidade_de_corrente', 'pontilhada_e_sem_pingo_i', 'n-upla', 'eu', 'a', 'nanoampere', 'número_atômico_53', 'イ', 'sentido_da_corrente_elétrica', 'miliamperes', '01', 'miliampère', 'um', 'kana/i', 'elemento_neutro_multiplicativo_imaginário', 'registros', 'ace', 'identidade_multiplicativa', 'n-tuplo', 'i̇', 'elemento_neutro_aditivo_imaginário', 'ï', 'eletricidade', 'corrente_real', 'ano_gregoriano', 'momo', 'intensidade_da_corrente_elétrica', 'i_online', 'unidade_imaginária', 'hirai_momo', 'corrente_elétrica', 'isoleucina', 'sêxtuplo', 'い', 'tupla', 'vogal_anterior_fechada_não_arredondada', 'electricidade', 'í', 'raiz_quadrada_de_menos_um', 'zero_complexo', 'i_sem_ponto', 'enupla', 'iodo', 'kana/イ', 'corrente_convencional', 'ma', 'corrente_iônica', 'ampère', 'corrente', 'correntes_elétricas', 'tuplas', 'zero_imaginário', 'i', 'uno', 'ì', 'ion_television', 'iodina', 'operador_imaginário', '1', 'unidade_complexa', 'correntes_eléctricas', 'corrente_eléctrica', 'unidade', 'tuplo', 'intensidade_da_corrente_eléctrica', 'lee', 'ampere', 'amperagem', 'ênupla', 'elemento_inverso_multiplicativo_imaginário', '¹', 'jornal_i', 'um_imaginário', 'ano', 'amperes', 'и'}
ice	{'deoxyephedrine', 'pervitin', 'dextromethamphetamine', 'sorvete', 'emirates_airlines', 'caspase_1', 'c10h15n', 'ice', 'emirates', 'crosta_de_gelo', 'glacê', 'motor_a_pistão', 'gelado', 'no_caso_da_de_emergência', 'motor_de_carro', 'metanfetamina_cristal', 'institution_of_civil_engineers', 'rinque_de_patinagem', 'pista_patinação_no_gelo', 'motor_otto', 'metanfetaminas', 'metamfetamina', 'methedrina', 'motor_de_pistões', 'fly_emirates', 'meth', 'geada', 'instituto_costarricense_de_electricidad', 'sisa', 'motor_de_combustão_interna', 'ice_la_fox', 'intercity-express', 'intercityexpress', 'gelos', 'motor_a_combustão', 'crystal_meth', 'gelo', 'pista_de_gelo', 'pista_de_patinação_no_gelo', 'gelar', 'casp1', 'congelante', 'metanfetamina', 'shabu', 'motores_de_combustão', 'ces2', 'n-metil-anfetamina', 'pista_gelo', 'gelo_artificial', 'intercontinental_exchange', 'motores_de_combustão_intérna', 'de_patinagem', 'cloridrato_de_metanfetamina', 'ringue_de_patinagem', 'motor_a_explosão', 'glacé', 'motor_a_combustão_interna', 'motor_de_combustão', 'cobrir', 'motor_de_explosão', 'cobertura', 'intercontinentalexchange', 'desoxyn', 'in_case_of_emergency', 'motores_de_combustão_interna', 'colheita_de_gelo', 'motores_a_explosão'}
if	{'construção_condicional', 'estrutura_de_seleção', '(if)', 'castelo_de_if', 'if...', 'if....', 'ficção_interativa', 'condicional', 'se....', 'jogo_de_aventura_texto', 'factor_de_impacto', 'fator_de_impacto', 'ficção_interactiva', 'ilha_de_if', 'aventuras_de_texto', 'command.com', 'se...', 'asserto', 'factor_intrínseco', 'fator_intrínseco', "chateau_d'se", "château_d'if", 'puro', 'whatever_we_want', 'sampo_group', 'save_this_lady', 'cfi', 'stadium_arcadium', 'gif', 'expressão_condicional', 'if-then-else', 'se', 'if', 'imfact'}
ignorance	{'ignorância', 'avidya', 'ignorâncias', 'ignorance', 'a_ignorância'}
illness	{'mal', 'doenças', 'enfermidade', 'mal-estar', 'doença', 'condições_médicas', 'enfermidades', 'morbidez', 'mórbida', 'enfermo', 'afecção', 'patologia', 'condição_médica', 'doente', 'nausea', 'maladia', 'moléstia', 'enjoo', 'chaga', 'taxa_de_morbidade', 'maleita'}
impress	{'sacolejar', 'comover', 'imprimir', 'impressionar', 'enternecer', 'requisação', 'recrutadores', 'imprima', 'emocionar', 'gangues_de_imprensa', 'afetar', 'abalar', 'tocar', 'marcar', 'recrutamento_forçado', 'causar_impressão', 'recrutamento', 'atingir'}
in	{'alfândega', 'indianos', 'associação', 'bharat', 'união_indiana', 'indiana', 'hoosier_estado', 'polegada', 'india', 'em', 'indianas', 'elemento', 'us-in', '∈', 'indiano', 'cd44', 'in', 'sociedade', 'para_dentro', 'polegadas', 'in.', 'índia', 'índio', 'número_atômico_49', 'república_da_índia', 'relação_de_pertinência', 'adesão', '3,14_polegdas', 'elemento_49', 'pertinência', 'fauna_da_índia'}
invention	{'inventar', 'inovador', 'inovações', 'concepção', 'invenção', 'invenções', 'inventivo', 'inventores', 'inventor', 'inovação_tecnológica', 'invento', 'inventado', 'inovação'}
investigation	{'investigação', 'pesquisa_científica', 'pesquisa', 'pesquisa_original', 'pesquisadores', 'inquérito', 'investigar', 'sindicância', 'investigação_científica', 'questionamento', 'métodos_de_pesquisa', 'consulta', 'pesquisa_acadêmica', 'pesquisador', 'pesquisadora', 'pesquisas'}
invisible	{'hollow_man', 'measure_of_a_man', 'discreto', 'floored', 'evilized', 'elevate', 'sound_of_white_noise', 'big_time_rush', 'dream_evil', 'invisível', 'invisible', 'taylor_swift', 'invisibilidade', 'holy_diver'}
job	{'day_job', 'empregos_informais', 'biscate', 'linha_de_trabalho', 'problema', 'livro_de_jó', 'lutador_preliminar', 'relação_de_emprego', 'a_fazer', 'subcontratar', 'negócios', 'ocupação', 'lugar', 'servir-sede', 'emprego', 'empregados', 'lida', 'função', 'serviço', 'probleminha', 'tarefa', 'pessoal', 'vinculo_empregatício', 'empreitada', 'tomaraserviço', 'entrevistas_de_emprego', 'job', 'empreendimento', 'incumbência', 'iniciativa', 'negócio', 'empregadores', 'treta', 'jó', 'ofício', 'funcionários', 'cuidado', 'empresabilidade', 'especular', 'livro_de_job', 'empregador', 'profissão', 'vaga', 'empregar', 'dificuldade', 'dever', 'empregue', 'filhas_de_jó_internacional', 'trabalho'}
jungle	{'shine_a_little_love', 'acampamento_hobo', 'dou_shou_qi', 'luta_na_selva', 'anexo:discografia_de_pitbull', 'jungle_entertainment', 'out_of_the_blue', 'floresta', 'selva', 'mata', "if_you're_reading_this_it's_too_late", 'selvas', 'jângal', 'discografia_de_pitbull', 'xo_dou_qi', 'selva_oldschool', 'jungle'}
key	{'cifra', 'chave_alternativa', 'gráfico', 'cor_preta', 'cartografia', 'código_de_correspondência', 'identificar', 'cartografia_temática', 'frutas_chave', 'nomear', 'definir', 'negridão', 'flórida_chave', 'descrever', 'chave_de_encriptação', 'willem_key', 'preto', 'básico', 'ilhotas', 'chave_secreta', 'código', 'negro', 'legenda', 'tecla', 'a_chave', 'central', 'primordial', 'chave_criptográfica', 'chave_primaria', 'denominar', 'chave', 'ilhota', 'cartógrafos', 'fundamental', 'música_tonal', 'chaves_criptográficas', 'índice', 'quadro', 'códigosecreto', 'segunda_maior', 'la_clef', 'botão_de_accionamento', 'cay', 'tabela', 'chave_de_identificação', 'linha_de_lance_livre', 'chaves', 'chaveta', 'negror', 'descobrir', 'key', 'chave_primária', 'elementar', '█', 'francis_scott_key', 'pedra_angular', 'código_secreto', 'tom', 'tonalidade', 'cayo', 'cifras', 'chave_dicotómica', 'índice_de_banco_dados', 'carta_náutica', 'escritasecreta', 'inkiness', 'distinguir', 'o_chave', 'índice_remissivo', 'negrura', 'cartográficos', 'sâmara', 'samara', 'adriaen_key', 'índice_não_em_cluster', 'cayes', 'segredo', 'chave_dicotômica', 'chave_taxonômica', 'essencial', 'fechadura', 'cartográfica'}
kill	{'óbito', 'homicídio', 'morrendo', 'morte_clínica', 'matando', 'morrerá', 'vencer', 'morreu', 'matar', 'morte_prematura', 'homicidio', 'colocando_à_morte', 'the_kill', 'pós_morte', 'finamento', 'morto', 'morre', 'the_kill_acoustic', 'mortes', 'desaparecimento', 'killall', 'desencarnar', 'passamento', 'assassinato', 'apagar', 'morte', 'morte_natural', 'o_ceifador', 'kill', 'morrer', 'óbitos', 'massacre', 'falecimento', 'vida_depois_da_morte'}
kindness	{'gentileza', 'amabilidade', 'forgivingness', 'bondade', 'delicadeza', 'bom', 'caridade'}
